iter	F1	Logloss
2556	0.6611610313	0.6203508387
2557	0.661143202	0.6203448464
2558	0.6611578261	0.6203407608
2559	0.6611968083	0.6203353522
2560	0.6612180396	0.6203309164
2561	0.6612308214	0.6203247296
2562	0.6612339084	0.6203196323
2563	0.6612468489	0.620314535
2564	0.6612275369	0.6203086595
2565	0.6612273392	0.6203020058
2566	0.6612871558	0.6202954299
2567	0.6612936848	0.6202887762
2568	0.6612986106	0.6202829396
2569	0.6612970077	0.6202770252
2570	0.6612696027	0.6202715777
2571	0.6612727691	0.6202657411
2572	0.6612969687	0.6202616944
2573	0.6613164764	0.6202549628
2574	0.6613082671	0.6202485815
2575	0.6612563478	0.6202427449
2576	0.661236956	0.6202369861
2577	0.66120959	0.6202317721
2578	0.6612434856	0.6202257798
2579	0.6612546662	0.6202194374
2580	0.6612953267	0.6202136397
2581	0.6612936848	0.6202080366
2582	0.6613082282	0.6202020054
2583	0.6612889152	0.6201956241
2584	0.6613132317	0.6201899431
2585	0.6613375088	0.6201826279
2586	0.661345601	0.6201758964
2587	0.6613634656	0.6201714606
2588	0.6613877416	0.6201651959
2589	0.6613698776	0.6201602154
2590	0.6613665174	0.6201526278
2591	0.661335712	0.6201469469
2592	0.6613712496	0.6201409157
2593	0.6613874346	0.62013469
2594	0.6614099938	0.6201299429
2595	0.6614375536	0.620124223
2596	0.6614084671	0.6201179973
2597	0.661453776	0.6201112658
2598	0.6615071757	0.6201038728
2599	0.6614827491	0.6200990089
2600	0.661502253	0.6200931334
2601	0.6615395056	0.6200879194
2602	0.6615347327	0.6200827443
2603	0.661563855	0.6200765186
2604	0.6615800381	0.6200713435
2605	0.6615218682	0.6200649232
2606	0.661560611	0.6200600983
2607	0.6615832451	0.6200542228
2608	0.6615816046	0.6200498648
2609	0.6616059158	0.6200437947
2610	0.6615785086	0.6200352733
2611	0.6615799641	0.6200277635
2612	0.6615946174	0.6200219269
2613	0.6616172878	0.620016674
2614	0.6616108368	0.6200111876
2615	0.6616188546	0.6200043393
2616	0.6616286228	0.6199982693
2617	0.6616205316	0.619993172
2618	0.6616238488	0.6199872965
2619	0.6616205683	0.6199822381
2620	0.6616187812	0.6199766738
2621	0.6616235921	0.6199722769
2622	0.6616381348	0.6199658956
2623	0.6616624817	0.6199597866
2624	0.6616835477	0.6199527438
2625	0.6616965223	0.6199466737
2626	0.661704505	0.6199412652
2627	0.6617043967	0.6199350784
2628	0.6617060005	0.6199292418
2629	0.66173505	0.6199224713
2630	0.661746206	0.6199146892
2631	0.6617493783	0.6199083467
2632	0.6617559729	0.6199004868
2633	0.6617526935	0.619895156
2634	0.6617656327	0.6198885412
2635	0.661762175	0.6198823155
2636	0.6617766832	0.6198756618
2637	0.6618010292	0.6198675684
2638	0.661830046	0.6198618096
2639	0.6618413111	0.6198568679
2640	0.6618202444	0.6198504088
2641	0.6618332897	0.6198454671
2642	0.6618398472	0.6198385021
2643	0.6618690388	0.6198323542
2644	0.6618739911	0.6198265566
2645	0.6618674345	0.6198204087
2646	0.6618834776	0.6198140273
2647	0.6619061124	0.6198072569
2648	0.6618964514	0.6198016148
2649	0.6619207939	0.6197972957
2650	0.6619369757	0.6197909533
2651	0.661917516	0.6197857004
2652	0.66196275	0.6197795136
2653	0.6619417546	0.6197730155
2654	0.661917516	0.6197673735
2655	0.6619516901	0.6197604474
2656	0.6619516558	0.6197552722
2657	0.6619482411	0.6197490076
2658	0.6619611797	0.6197434045
2659	0.661962921	0.6197373733
2660	0.6619417203	0.6197317313
2661	0.6619628526	0.6197253499
2662	0.6619950796	0.6197192021
2663	0.6619641494	0.6197138324
2664	0.6619723089	0.6197080736
2665	0.6619803319	0.6197022759
2666	0.6619770204	0.619695272
2667	0.6619608033	0.619690058
2668	0.6619819706	0.6196849607
2669	0.6619965823	0.6196775677
2670	0.6619900958	0.6196713809
2671	0.6619704653	0.6196663614
2672	0.6619898237	0.6196618089
2673	0.6619946719	0.6196566726
2674	0.6620255006	0.6196509917
2675	0.6620512783	0.6196455053
2676	0.6620835434	0.6196392796
2677	0.6620900631	0.619634299
2678	0.6620966159	0.6196279177
2679	0.6620869198	0.6196213418
2680	0.6621000582	0.6196130538
2681	0.662101663	0.6196081122
2682	0.6621195154	0.6196021588
2683	0.6621065108	0.619596867
2684	0.6621276059	0.61959033
2685	0.6621274739	0.6195852716
2686	0.6621290129	0.6195789681
2687	0.6621486017	0.6195742988
2688	0.6621874485	0.6195700964
2689	0.6621858109	0.61956461
2690	0.6622311095	0.6195595906
2691	0.6622359893	0.619553754
2692	0.6621827965	0.6195483843
2693	0.6622133889	0.6195430146
2694	0.6622199709	0.6195378395
2695	0.6622328758	0.61953068
2696	0.6622166638	0.6195258939
2697	0.6621826661	0.6195199017
2698	0.6621566265	0.6195142208
2699	0.6621744779	0.6195057382
2700	0.6622052664	0.6194995903
2701	0.6622037587	0.6194953102
2702	0.6621988138	0.6194896681
2703	0.6622020239	0.6194839094
2704	0.6622116219	0.6194775669
2705	0.6622228901	0.6194725085
2706	0.6622213496	0.6194656992
2707	0.6622196799	0.6194607575
2708	0.6622115895	0.6194546875
2709	0.6622148969	0.6194469831
2710	0.6622811908	0.6194414578
2711	0.6622940648	0.6194360882
2712	0.662274706	0.6194277613
2713	0.6623069707	0.6194225862
2714	0.6623168243	0.6194163994
2715	0.6623086712	0.6194098624
2716	0.6623296985	0.6194039869
2717	0.6623684478	0.6193981114
2718	0.6623554477	0.6193932475
2719	0.6624169549	0.6193887728
2720	0.6623975335	0.6193834031
2721	0.6624460711	0.6193737922
2722	0.6624412542	0.6193668661
2723	0.6624397409	0.6193616132
2724	0.6624543749	0.6193574497
2725	0.6624608889	0.619352119
2726	0.6624592222	0.6193451151
2727	0.6625029083	0.6193397454
2728	0.6625140575	0.6193339477
2729	0.6624768534	0.6193286559
2730	0.6624865483	0.6193242979
2731	0.6624960916	0.6193171383
2732	0.662502545	0.6193113406
2733	0.6625348125	0.6193055818
2734	0.6625347825	0.6192993172
2735	0.6625331766	0.6192936363
2736	0.6625332367	0.6192879164
2737	0.6625655941	0.6192820409
2738	0.6625524777	0.6192749981
2739	0.662542872	0.6192718852
2740	0.6625136951	0.6192656595
2741	0.6624992425	0.6192587334
2742	0.6625250569	0.6192523521
2743	0.6625653556	0.6192455038
2744	0.6625718988	0.6192395505
2745	0.6625897432	0.6192343364
2746	0.6626043454	0.6192286555
2747	0.6625945613	0.619222313
2748	0.6626430973	0.6192174103
2749	0.6626429802	0.6192121185
2750	0.6626542529	0.6192070212
2751	0.6626543696	0.6192021573
2752	0.6626687674	0.6191964764
2753	0.6626865237	0.619190095
2754	0.6626979125	0.6191836359
2755	0.6626832242	0.6191767876
2756	0.6626960752	0.6191719627
2757	0.6626395043	0.6191672156
2758	0.6626605322	0.6191595891
2759	0.6626509237	0.6191538303
2760	0.6626575237	0.6191476046
2761	0.6626558883	0.6191423127
2762	0.6626607944	0.619138266
2763	0.6626930358	0.6191302115
2764	0.6626864659	0.6191223127
2765	0.6626734992	0.6191176045
2766	0.6626815309	0.619112157
2767	0.6627058002	0.6191065928
2768	0.6627219222	0.6191007173
2769	0.662726713	0.6190956589
2770	0.6627235	0.6190903281
2771	0.6627349458	0.6190839857
2772	0.6627640053	0.6190786549
2773	0.6627640053	0.6190722736
2774	0.6627819039	0.619066009
2775	0.6627900494	0.6190609506
2776	0.6627948972	0.6190558533
2777	0.6628240398	0.6190502112
2778	0.6628110752	0.6190464758
2779	0.6628385273	0.6190382268
2780	0.6628383881	0.6190331684
2781	0.6628707447	0.6190285769
2782	0.6628593591	0.619023324
2783	0.662862628	0.6190169037
2784	0.6628773372	0.6190100554
2785	0.6629113261	0.619004608
2786	0.6628677246	0.6189971371
2787	0.6628773648	0.6189928958
2788	0.662885481	0.6189869036
2789	0.6628806333	0.618980211
2790	0.6628723791	0.6189741798
2791	0.6629015486	0.6189691214
2792	0.6628693037	0.6189634016
2793	0.662885426	0.6189572537
